phase,target_N_star,selection_strategy,selection_strategy_label,outer_seed_index,outer_seed_value,inner_seed_value,selected_sensor_ids,selected_sensor_count,selected_sensor_set_hash
4,50,kmeans_stratified,k-means stratified,45,630918020,1899346470,"[""DAEXF8484"", ""DAMWS8859"", ""DATLR2184"", ""DBMHJ0743"", ""DCHTB8281"", ""DCRJT8545"", ""DDQNT6485"", ""DEYGE9157"", ""DFQDK6326"", ""DFVRF7063"", ""DGDNA0617"", ""DGRCH4426"", ""DGRSB4646"", ""DGZGL5338"", ""DGZUS1041"", ""DHQVH8975"", ""DHUBD2135"", ""DHZTI7858"", ""DIFPQ7419"", ""DIHMX0551"", ""DIQKT3554"", ""DIZEF3591"", ""DJCYU2364"", ""DJJWX4142"", ""DMARJ5120"", ""DMFEL5431"", ""DMIYV7889"", ""DMKJB8675"", ""DMLBL6950"", ""DMYYS7663"", ""DNBEB5545"", ""DPMHQ8304"", ""DPNPJ6846"", ""DPPCP3370"", ""DRCSL7614"", ""DRRDD3500"", ""DRZTP3103"", ""DSZQR8376"", ""DUDWN9545"", ""DUGYZ8163"", ""DUIZW8642"", ""DUSKD5383"", ""DUVHI0112"", ""DUXLQ7589"", ""DVCHA9392"", ""DVNGV1890"", ""DWMLU4849"", ""DWRMS8182"", ""DWTBM7891"", ""DZFVS4727""]",50,a74ad2076daaa3c4
4,50,kmeans_stratified,k-means stratified,46,3384647682,1809036819,"[""DAETQ5676"", ""DALUY0194"", ""DBIZF0451"", ""DBZCJ6205"", ""DDVZB7943"", ""DEPLW3142"", ""DFAKZ8204"", ""DFESS1920"", ""DFIBC1899"", ""DFQDK6326"", ""DGDNA0617"", ""DGHRH9009"", ""DGRCH4426"", ""DGTDZ6242"", ""DHQVH8975"", ""DHUBD2135"", ""DHZTI7858"", ""DIHMX0551"", ""DJSLY4013"", ""DKWDP4373"", ""DLDVK7370"", ""DLFZU4679"", ""DMAEX1156"", ""DMIYV7889"", ""DMKJB8675"", ""DMVDY6300"", ""DNCCJ5144"", ""DPBXQ5234"", ""DPMWW4120"", ""DQABT4506"", ""DQGPJ5322"", ""DQTUI1287"", ""DQVGW1846"", ""DRDMU5348"", ""DRJGY6541"", ""DRUBP9408"", ""DSHWY2305"", ""DSKDX3738"", ""DSZQR8376"", ""DUDWN9545"", ""DUIZW8642"", ""DUSKD5383"", ""DUUZN2841"", ""DVCMB9343"", ""DVPZF1960"", ""DWEWU1433"", ""DWZRL1539"", ""DYWWS0378"", ""DYZXT2661"", ""DZLAV7766""]",50,24da8425ae5daa5c
4,50,kmeans_stratified,k-means stratified,47,2985435373,2431849004,"[""DACZY2913"", ""DAYYE9472"", ""DBDBP2246"", ""DBFUZ7169"", ""DBMHJ0743"", ""DCRJT8545"", ""DDGFW8206"", ""DDLSL3066"", ""DDQNT6485"", ""DEWGT8066"", ""DFCTF9310"", ""DFIRX1818"", ""DFQDK6326"", ""DFRKF1779"", ""DGAID0757"", ""DGTDZ6242"", ""DHIBT9527"", ""DIWKR9442"", ""DIWYY0447"", ""DIXEX6164"", ""DKUAZ4434"", ""DKWDP4373"", ""DLVFF5341"", ""DMIYV7889"", ""DNBEB5545"", ""DNBKU3560"", ""DPDDG5192"", ""DPMWW4120"", ""DQABT4506"", ""DQGPJ5322"", ""DQJDZ1252"", ""DQUUS8611"", ""DQVGW1846"", ""DRCSL7614"", ""DRILK5150"", ""DRQFY3540"", ""DRRDD3500"", ""DRUBP9408"", ""DRZTP3103"", ""DSKDX3738"", ""DSSQU9498"", ""DUBCZ6179"", ""DUGYZ8163"", ""DVNGV1890"", ""DWMKK1484"", ""DWRMS8182"", ""DXHCB5919"", ""DYWHJ8696"", ""DZCNZ4799"", ""DZTFU6199""]",50,ee21f238cd36255e
4,50,kmeans_stratified,k-means stratified,48,152167925,2243941179,"[""DAEXF8484"", ""DAHAJ0678"", ""DALUY0194"", ""DAREG6245"", ""DAWUS6556"", ""DAYYE9472"", ""DBCBA3610"", ""DBLXJ4454"", ""DBTKW5792"", ""DBZCJ6205"", ""DCABM0358"", ""DDCVA2276"", ""DDGHI0125"", ""DDQNT6485"", ""DDZMI3291"", ""DEIDA3268"", ""DEPLW3142"", ""DEWGT8066"", ""DFESS1920"", ""DFKYH6865"", ""DHJUH1119"", ""DHQVH8975"", ""DIUZJ7853"", ""DIZEF3591"", ""DJJVG1917"", ""DJWGZ0445"", ""DLDVK7370"", ""DMAEX1156"", ""DMFEL5431"", ""DMIYV7889"", ""DMLRY2750"", ""DMYFE2499"", ""DNVBM2851"", ""DPDDG5192"", ""DPQMK5751"", ""DQXJA8041"", ""DRCSL7614"", ""DRDMU5348"", ""DSMXS8409"", ""DSZQR8376"", ""DTYDP5264"", ""DUVHI0112"", ""DWFRI5691"", ""DWMUZ3935"", ""DWZPM1574"", ""DXEMM9791"", ""DXHYE9278"", ""DYWEY8508"", ""DYZXT2661"", ""DZKWB0839""]",50,105df34a69630a3d
4,50,kmeans_stratified,k-means stratified,49,1905840945,4086850594,"[""DAMWS8859"", ""DAPBK7657"", ""DBJPV1452"", ""DBMHJ0743"", ""DCHTB8281"", ""DCYXM8877"", ""DEIDA3268"", ""DEJMD2536"", ""DEYGE9157"", ""DFAQM2360"", ""DFIRX1818"", ""DFQDK6326"", ""DFVRF7063"", ""DGDNA0617"", ""DGRCH4426"", ""DGTDZ6242"", ""DGZUS1041"", ""DHQVH8975"", ""DICQL6656"", ""DIXEX6164"", ""DJHFB1439"", ""DJIHM1001"", ""DKIJX6114"", ""DKWDP4373"", ""DKXFR1580"", ""DLVFF5341"", ""DMLBL6950"", ""DPCUT7707"", ""DPDDG5192"", ""DPMHQ8304"", ""DPMWW4120"", ""DPPCP3370"", ""DQGPJ5322"", ""DQVFE3070"", ""DRCSL7614"", ""DRRDD3500"", ""DRYBG8957"", ""DSKEW3707"", ""DTQTJ0507"", ""DTYDP5264"", ""DUGYZ8163"", ""DWCTD3003"", ""DWMLU4849"", ""DWRMS8182"", ""DWTBM7891"", ""DXEMM9791"", ""DYSHC8669"", ""DZIHS7092"", ""DZLAV7766"", ""DZTFU6199""]",50,43691fd20f1ce8dc
4,50,random,Random,0,3330650193,3804374850,"[""DAHWZ2321"", ""DAJHM7956"", ""DCHTB8281"", ""DDCVA2276"", ""DFEAJ0038"", ""DFIBC1899"", ""DGTGR9009"", ""DHCXV0760"", ""DHJUH1119"", ""DHQVH8975"", ""DIBVR6629"", ""DIWYY0447"", ""DJIHM1001"", ""DJWGZ0445"", ""DKHYU9123"", ""DKIJX6114"", ""DLIKU5639"", ""DMAFX5938"", ""DMHRT7456"", ""DMLBL6950"", ""DMLFU0523"", ""DMSGP0807"", ""DMYFE2499"", ""DMYYS7663"", ""DNBKU3560"", ""DNCCJ5144"", ""DNEXF4696"", ""DNUKL3524"", ""DPBXQ5234"", ""DPCUT7707"", ""DRCQU4244"", ""DRDZF3698"", ""DSZQR8376"", ""DTYDP5264"", ""DUGYZ8163"", ""DUVHI0112"", ""DVCHA9392"", ""DVCMB9343"", ""DVPZF1960"", ""DWBTT8209"", ""DWEIE9311"", ""DWMKK1484"", ""DWMLU4849"", ""DWZPM1574"", ""DXHCB5919"", ""DXWXZ1902"", ""DYSHC8669"", ""DZCNZ4799"", ""DZFVS4727"", ""DZTFU6199""]",50,4a09c59d7f0ac3ae
4,50,random,Random,1,259923901,1622844654,"[""DAETQ5676"", ""DAEXF8484"", ""DARLP7776"", ""DAUPG9028"", ""DAWUS6556"", ""DCABM0358"", ""DCYXM8877"", ""DDVZB7943"", ""DEYGE9157"", ""DGHRH9009"", ""DGRSB4646"", ""DHNQG0980"", ""DIBVR6629"", ""DIHMX0551"", ""DIRJX6254"", ""DIUDG6358"", ""DIWKR9442"", ""DIXUN6634"", ""DJHFB1439"", ""DJJVG1917"", ""DJJWX4142"", ""DJWGZ0445"", ""DLDVK7370"", ""DMARJ5120"", ""DMHRT7456"", ""DMVDY6300"", ""DMYFE2499"", ""DMYYS7663"", ""DNBEB5545"", ""DPPCP3370"", ""DQJDZ1252"", ""DQTUI1287"", ""DQVFE3070"", ""DRJGY6541"", ""DSKEW3707"", ""DUNKA8014"", ""DUXLQ7589"", ""DVCHA9392"", ""DVNGV1890"", ""DWBTT8209"", ""DWCTD3003"", ""DWEWU1433"", ""DWGYM0810"", ""DWRMS8182"", ""DXEMM9791"", ""DXIGM4223"", ""DYLLV9237"", ""DYZXT2661"", ""DZFVS4727"", ""DZLAV7766""]",50,2b4beba5acf9ab4b
4,50,random,Random,2,897846932,1927395616,"[""DACZY2913"", ""DARLP7776"", ""DBCBA3610"", ""DBFUZ7169"", ""DBIRF2035"", ""DDHVZ6546"", ""DDZMI3291"", ""DERZJ4600"", ""DEYGE9157"", ""DFCTF9310"", ""DFKYP0941"", ""DFRKF1779"", ""DGTGR9009"", ""DHNQG0980"", ""DHSIJ5379"", ""DIIPF3878"", ""DITUY8368"", ""DJCYU2364"", ""DJKZD4256"", ""DJSLY4013"", ""DKRXT7147"", ""DKTWP2892"", ""DKUAZ4434"", ""DLTCH1397"", ""DMIYV7889"", ""DMMRS6981"", ""DNVBM2851"", ""DPBXQ5234"", ""DPCUT7707"", ""DPPCP3370"", ""DQAJZ3770"", ""DQXJA8041"", ""DRCSL7614"", ""DRQFY3540"", ""DSHYP2656"", ""DSKEW3707"", ""DSZQR8376"", ""DTKNM4892"", ""DTYDP5264"", ""DUIZW8642"", ""DVPEA0040"", ""DWEIE9311"", ""DWMLU4849"", ""DWZPM1574"", ""DXRZC4102"", ""DXWXZ1902"", ""DYRMT9480"", ""DZFFW4078"", ""DZIHS7092"", ""DZKWB0839""]",50,676eabca7e01b7ee
4,50,random,Random,3,289227985,2306614934,"[""DAETQ5676"", ""DAJHM7956"", ""DAREG6245"", ""DAUPG9028"", ""DBTKW5792"", ""DBYCW6873"", ""DCRJT8545"", ""DDHVZ6546"", ""DEIDA3268"", ""DEJMD2536"", ""DFAKZ8204"", ""DFAQM2360"", ""DFEAJ0038"", ""DFIRX1818"", ""DFRKF1779"", ""DGTDZ6242"", ""DHWLS6819"", ""DIFPQ7419"", ""DIRJX6254"", ""DITUM6528"", ""DIVZD0266"", ""DIWKR9442"", ""DIWYY0447"", ""DIXUN6634"", ""DJKZD4256"", ""DKWDP4373"", ""DLFZU4679"", ""DLVFF5341"", ""DMAFX5938"", ""DMARJ5120"", ""DMLRY2750"", ""DMMRS6981"", ""DMSGP0807"", ""DMVDY6300"", ""DNBKU3560"", ""DNVBM2851"", ""DPPCP3370"", ""DPQLM7176"", ""DQJDZ1252"", ""DQTUI1287"", ""DQZEA3135"", ""DRDZF3698"", ""DRJPX9457"", ""DRRDD3500"", ""DRYBG8957"", ""DUXLQ7589"", ""DWGYM0810"", ""DWMUZ3935"", ""DYLLV9237"", ""DZIHS7092""]",50,557bf6fb96105c36
4,50,random,Random,4,1681638334,2954397194,"[""DAHWZ2321"", ""DAUPG9028"", ""DAWAP1896"", ""DCYXM8877"", ""DDGHI0125"", ""DDQNT6485"", ""DEWGT8066"", ""DFFDA0268"", ""DFIRX1818"", ""DFKYH6865"", ""DFQDK6326"", ""DFRKF1779"", ""DGKDK3415"", ""DGZGL5338"", ""DICQL6656"", ""DIEET8865"", ""DIFIV9884"", ""DIVZD0266"", ""DIWKR9442"", ""DJCYU2364"", ""DJKZD4256"", ""DKXFR1580"", ""DLIKU5639"", ""DLZBV6061"", ""DMLFU0523"", ""DMYYS7663"", ""DPNPJ6846"", ""DPQLM7176"", ""DQTUI1287"", ""DQVGW1846"", ""DQZEA3135"", ""DQZIL1804"", ""DRDMU5348"", ""DTYDP5264"", ""DUBCZ6179"", ""DUSKD5383"", ""DUVHI0112"", ""DVCMB9343"", ""DVRBW4874"", ""DVWMK9661"", ""DWBTT8209"", ""DWMLU4849"", ""DWTBM7891"", ""DXHYE9278"", ""DXIGM4223"", ""DXXAJ4778"", ""DYDVV6312"", ""DYWEY8508"", ""DYWHJ8696"", ""DZFFW4078""]",50,8a42988439631dd4
4,50,random,Random,5,325831629,3016410658,"[""DALBP5360"", ""DAWUS6556"", ""DBMHJ0743"", ""DBTKW5792"", ""DCQTB2627"", ""DCRJT8545"", ""DDCVA2276"", ""DDGHI0125"", ""DEJMD2536"", ""DFKYH6865"", ""DFKYP0941"", ""DFNBI6922"", ""DFQDK6326"", ""DGAID0757"", ""DHSIJ5379"", ""DHZTI7858"", ""DICQL6656"", ""DIXEX6164"", ""DJJVG1917"", ""DJKZD4256"", ""DKDJK5693"", ""DKHYU9123"", ""DKISS7174"", ""DLFZU4679"", ""DLNMW9381"", ""DLTCH1397"", ""DLVFF5341"", ""DMSGP0807"", ""DMYYS7663"", ""DNBEB5545"", ""DPNPJ6846"", ""DPQMK5751"", ""DQTUI1287"", ""DSKDX3738"", ""DSMXS8409"", ""DTCRA7818"", ""DTQTJ0507"", ""DUGYZ8163"", ""DVCHA9392"", ""DWCTD3003"", ""DWFRI5691"", ""DWTBK5575"", ""DWTBM7891"", ""DXHYE9278"", ""DXIGM4223"", ""DXWXZ1902"", ""DYWHJ8696"", ""DYZXT2661"", ""DZFFW4078"", ""DZIEF7974""]",50,0924b5ffa8fa923d
4,50,random,Random,6,3895681857,553867592,"[""DAHWZ2321"", ""DATLR2184"", ""DBFUZ7169"", ""DBIRF2035"", ""DBMHJ0743"", ""DDQNT6485"", ""DDVZB7943"", ""DDZMI3291"", ""DEIDA3268"", ""DEJMD2536"", ""DFCTF9310"", ""DFEAJ0038"", ""DGKDK3415"", ""DGRCH4426"", ""DHIBT9527"", ""DHJUH1119"", ""DHNQG0980"", ""DIIPF3878"", ""DIUZJ7853"", ""DIXUN6634"", ""DIZEF3591"", ""DJGDZ3688"", ""DJHFB1439"", ""DJJVG1917"", ""DKISS7174"", ""DKNMF4367"", ""DKTWP2892"", ""DKXFR1580"", ""DLVFF5341"", ""DMARJ5120"", ""DMTRR1120"", ""DNVBM2851"", ""DPPCP3370"", ""DQJDZ1252"", ""DQJVA6225"", ""DQUUS8611"", ""DQVFE3070"", ""DRRDD3500"", ""DSZQR8376"", ""DTCRA7818"", ""DUSKD5383"", ""DUVHI0112"", ""DVRBW4874"", ""DVWMK9661"", ""DWMLU4849"", ""DWTBM7891"", ""DXIGM4223"", ""DYGHJ0891"", ""DYRMT9480"", ""DYWEY8508""]",50,9bd80254905a6b3a
4,50,random,Random,7,4213254972,1370805159,"[""DAWAP1896"", ""DBDSX9338"", ""DBIRF2035"", ""DBLXJ4454"", ""DCHTB8281"", ""DCRJT8545"", ""DDCVA2276"", ""DDVZB7943"", ""DEVFQ3796"", ""DEYGE9157"", ""DFAQM2360"", ""DFIBC1899"", ""DFIRX1818"", ""DFKYP0941"", ""DGKDK3415"", ""DGRCH4426"", ""DHQVH8975"", ""DIBVR6629"", ""DIFPQ7419"", ""DJGDZ3688"", ""DJJVG1917"", ""DJSLY4013"", ""DKRXT7147"", ""DLNMW9381"", ""DMKJB8675"", ""DMLBL6950"", ""DMLRY2750"", ""DMMAG3845"", ""DMYYS7663"", ""DPBXQ5234"", ""DPNPJ6846"", ""DPWHE0976"", ""DQGPJ5322"", ""DQIUL8061"", ""DQJVA6225"", ""DQTUI1287"", ""DQZIL1804"", ""DRCQU4244"", ""DRILK5150"", ""DRJPX9457"", ""DTUGZ9693"", ""DTYDP5264"", ""DUUZN2841"", ""DUVHI0112"", ""DVPZF1960"", ""DXEMM9791"", ""DXIGM4223"", ""DXUQX7513"", ""DYDVV6312"", ""DYWHJ8696""]",50,a2d80553f40b64a0
4,50,random,Random,8,2090027620,3309695815,"[""DAETQ5676"", ""DAJHM7956"", ""DALBP5360"", ""DAPBK7657"", ""DAYYE9472"", ""DDCVA2276"", ""DDHVZ6546"", ""DEJMD2536"", ""DEVFQ3796"", ""DFEAJ0038"", ""DFIBC1899"", ""DGHRH9009"", ""DGTDZ6242"", ""DGZGL5338"", ""DHBBM8531"", ""DITUM6528"", ""DIWYY0447"", ""DIXUN6634"", ""DJIHM1001"", ""DKTWP2892"", ""DKWDP4373"", ""DLTCH1397"", ""DLVFF5341"", ""DMAEX1156"", ""DMAFX5938"", ""DMARJ5120"", ""DMMRS6981"", ""DNEXF4696"", ""DNFCT5518"", ""DNVBM2851"", ""DPPCP3370"", ""DQGPJ5322"", ""DQRVM2041"", ""DQXJA8041"", ""DQZEA3135"", ""DRCQU4244"", ""DRDZF3698"", ""DRZTP3103"", ""DTFVD6048"", ""DTVYY1142"", ""DUBCZ6179"", ""DVCMB9343"", ""DWBTT8209"", ""DWEIE9311"", ""DWTBK5575"", ""DXWXZ1902"", ""DYDVV6312"", ""DYUGS4351"", ""DZCNZ4799"", ""DZTFU6199""]",50,5b731e3afa9795ee
4,50,random,Random,9,3724349879,3259111882,"[""DAHWZ2321"", ""DATLR2184"", ""DAUPG9028"", ""DAWAP1896"", ""DAWUS6556"", ""DAYYE9472"", ""DBCBA3610"", ""DBMHJ0743"", ""DBTKW5792"", ""DCAFN1583"", ""DCIJQ7018"", ""DCYXM8877"", ""DDLSL3066"", ""DFDFU1164"", ""DFDVG9143"", ""DFNBI6922"", ""DGGGM0466"", ""DGKDK3415"", ""DGTDZ6242"", ""DHSIJ5379"", ""DHUBD2135"", ""DIQKT3554"", ""DIXUN6634"", ""DIZEF3591"", ""DJIHM1001"", ""DJWGZ0445"", ""DKXFR1580"", ""DMHRT7456"", ""DMLBL6950"", ""DMYYS7663"", ""DNFCT5518"", ""DNUKL3524"", ""DPQLM7176"", ""DQRVM2041"", ""DQUUS8611"", ""DQWCU6663"", ""DQXJA8041"", ""DRILK5150"", ""DRQFY3540"", ""DRYBG8957"", ""DSSQU9498"", ""DTKNM4892"", ""DUSKD5383"", ""DVCHA9392"", ""DVNGV1890"", ""DWMKK1484"", ""DXUQX7513"", ""DYLLV9237"", ""DYRMT9480"", ""DZBHR9476""]",50,ca6f5da848c3cc5d
4,50,random,Random,10,2642898046,2256527186,"[""DALUY0194"", ""DAPBK7657"", ""DAWUS6556"", ""DBCBA3610"", ""DBIZF0451"", ""DBTKW5792"", ""DBYCW6873"", ""DCABM0358"", ""DCFVE7122"", ""DCZQF3538"", ""DDGFW8206"", ""DDLSL3066"", ""DEIDA3268"", ""DEYGE9157"", ""DFIBC1899"", ""DFNBI6922"", ""DFQDK6326"", ""DHUBD2135"", ""DHZTI7858"", ""DITUY8368"", ""DIUDG6358"", ""DIUZJ7853"", ""DIXEX6164"", ""DJJWX4142"", ""DKISS7174"", ""DKNMF4367"", ""DKRXT7147"", ""DLVFF5341"", ""DNBEB5545"", ""DNEXF4696"", ""DNUKL3524"", ""DPDDG5192"", ""DQABT4506"", ""DQJDZ1252"", ""DQTUI1287"", ""DQXJA8041"", ""DTCRA7818"", ""DTKNM4892"", ""DUIZW8642"", ""DUXLQ7589"", ""DWEIE9311"", ""DWMUZ3935"", ""DWRMS8182"", ""DXHCB5919"", ""DXRZC4102"", ""DXWXZ1902"", ""DYLLV9237"", ""DYRMT9480"", ""DYWEY8508"", ""DZIHS7092""]",50,3b32f870ccab7aa7
4,50,random,Random,11,1013703763,1147501596,"[""DAPBK7657"", ""DAUPG9028"", ""DAWAP1896"", ""DBLXJ4454"", ""DBTKW5792"", ""DCFVE7122"", ""DDCVA2276"", ""DDQNT6485"", ""DDVZB7943"", ""DFAKZ8204"", ""DFAQM2360"", ""DFCTF9310"", ""DGDNA0617"", ""DGGGM0466"", ""DGRSB4646"", ""DHCXV0760"", ""DHNQG0980"", ""DHWLS6819"", ""DIHMX0551"", ""DJCYU2364"", ""DJGDZ3688"", ""DJIHM1001"", ""DJKZD4256"", ""DKHYU9123"", ""DKUAZ4434"", ""DKWDP4373"", ""DLFZU4679"", ""DLNMW9381"", ""DLTCH1397"", ""DLUKV4510"", ""DMARJ5120"", ""DMMRS6981"", ""DPDDG5192"", ""DPPCP3370"", ""DQGPJ5322"", ""DRJGY6541"", ""DSKDX3738"", ""DSMXS8409"", ""DUVHI0112"", ""DWTBK5575"", ""DWTBM7891"", ""DWZRL1539"", ""DXHCB5919"", ""DXRZC4102"", ""DXWXZ1902"", ""DYUGS4351"", ""DYWEY8508"", ""DYWWS0378"", ""DZCNZ4799"", ""DZKWB0839""]",50,ca45ea5a118aaca6
4,50,random,Random,12,1307304871,4012153350,"[""DAHWZ2321"", ""DALBP5360"", ""DAUPG9028"", ""DAYYE9472"", ""DBIRF2035"", ""DBLXJ4454"", ""DBMHJ0743"", ""DBTKW5792"", ""DCABM0358"", ""DCFVE7122"", ""DCHTB8281"", ""DDGFW8206"", ""DDVZB7943"", ""DEVFQ3796"", ""DFCTF9310"", ""DFEAJ0038"", ""DFIRX1818"", ""DFMDU1576"", ""DFRSA4000"", ""DFVRF7063"", ""DGZGL5338"", ""DHBBM8531"", ""DHCXV0760"", ""DIXUN6634"", ""DJHFB1439"", ""DKIJX6114"", ""DKUAZ4434"", ""DMKJB8675"", ""DMLFU0523"", ""DMMRS6981"", ""DMYFE2499"", ""DNBKU3560"", ""DNEXF4696"", ""DNFCT5518"", ""DPQMK5751"", ""DQABT4506"", ""DQRVM2041"", ""DQVFE3070"", ""DUNKA8014"", ""DUXLQ7589"", ""DVNGV1890"", ""DVRBW4874"", ""DWTBK5575"", ""DWZRL1539"", ""DXEMM9791"", ""DXUQX7513"", ""DYGHJ0891"", ""DYRMT9480"", ""DYUGS4351"", ""DZFVS4727""]",50,c3fcfb89601eb731
4,50,random,Random,13,1498403213,2198766907,"[""DAPJK7781"", ""DAWAP1896"", ""DBDSX9338"", ""DBIZF0451"", ""DBMHJ0743"", ""DCAFN1583"", ""DEVFQ3796"", ""DFKYP0941"", ""DGHRH9009"", ""DGRCH4426"", ""DIQKT3554"", ""DIUDG6358"", ""DIUZJ7853"", ""DIXUN6634"", ""DJGDZ3688"", ""DJHFB1439"", ""DJSLY4013"", ""DKHYU9123"", ""DKRXT7147"", ""DKWDP4373"", ""DLTCH1397"", ""DLVFF5341"", ""DMAEX1156"", ""DMLRY2750"", ""DMTRR1120"", ""DMYYS7663"", ""DNBKU3560"", ""DNFCT5518"", ""DNVBM2851"", ""DPCUT7707"", ""DPMHQ8304"", ""DPWHE0976"", ""DQJVA6225"", ""DQVFE3070"", ""DQZIL1804"", ""DRUBP9408"", ""DRZTP3103"", ""DSHYP2656"", ""DSKDX3738"", ""DTCRA7818"", ""DTUGZ9693"", ""DUNKA8014"", ""DUSKD5383"", ""DVCMB9343"", ""DWEIE9311"", ""DWFRI5691"", ""DWMUZ3935"", ""DYGHJ0891"", ""DYHTK6723"", ""DZLAV7766""]",50,3c81cf5f7e1f3ba7
4,50,random,Random,14,1326650103,545533314,"[""DAJHM7956"", ""DALBP5360"", ""DAPBK7657"", ""DATLR2184"", ""DAWAP1896"", ""DBMHJ0743"", ""DCYXM8877"", ""DDGFW8206"", ""DDVZB7943"", ""DERZJ4600"", ""DFAKZ8204"", ""DFRSA4000"", ""DGKDK3415"", ""DHCXV0760"", ""DICQL6656"", ""DIHMX0551"", ""DITUM6528"", ""DITUY8368"", ""DIXEX6164"", ""DJCYU2364"", ""DJKZD4256"", ""DLUKV4510"", ""DMAFX5938"", ""DMFEL5431"", ""DMKJB8675"", ""DNBKU3560"", ""DNCCJ5144"", ""DPBXQ5234"", ""DPDDG5192"", ""DPPCP3370"", ""DQABT4506"", ""DQIUL8061"", ""DQZEA3135"", ""DQZIL1804"", ""DRRDD3500"", ""DRUBP9408"", ""DSSQU9498"", ""DTFVD6048"", ""DTKNM4892"", ""DTUGZ9693"", ""DTVYY1142"", ""DVCMB9343"", ""DVPEA0040"", ""DWBTT8209"", ""DWMKK1484"", ""DWZRL1539"", ""DXRZC4102"", ""DXWXZ1902"", ""DXXAJ4778"", ""DYSHC8669""]",50,7ad725ddabd341a6
4,50,random,Random,15,1639439616,1976201710,"[""DAHAJ0678"", ""DAMWS8859"", ""DBCBA3610"", ""DBFUZ7169"", ""DBTKW5792"", ""DBYCW6873"", ""DCIRD2804"", ""DDQNT6485"", ""DEVFQ3796"", ""DFCTF9310"", ""DFDFU1164"", ""DFDVG9143"", ""DFEAJ0038"", ""DFRKF1779"", ""DGHRH9009"", ""DHNQG0980"", ""DIFPQ7419"", ""DITUM6528"", ""DIWKR9442"", ""DJIHM1001"", ""DJKZD4256"", ""DKHYU9123"", ""DKWDP4373"", ""DLFZU4679"", ""DLVFF5341"", ""DNCCJ5144"", ""DNUKL3524"", ""DPBXQ5234"", ""DPDDG5192"", ""DQGPJ5322"", ""DQVFE3070"", ""DQVGW1846"", ""DRRDD3500"", ""DRYBG8957"", ""DSKEW3707"", ""DTCRA7818"", ""DTVYY1142"", ""DUBCZ6179"", ""DUGYZ8163"", ""DVCMB9343"", ""DVRBW4874"", ""DWCTD3003"", ""DWFRI5691"", ""DWMLU4849"", ""DWMUZ3935"", ""DXIGM4223"", ""DXUQX7513"", ""DYGHJ0891"", ""DYLLV9237"", ""DYRMT9480""]",50,7194ff0cdcbd1aff
4,50,random,Random,16,634371020,3803822988,"[""DAEXF8484"", ""DAPBK7657"", ""DAYYE9472"", ""DBCBA3610"", ""DBIZF0451"", ""DBYCW6873"", ""DCABM0358"", ""DCAFN1583"", ""DDHVZ6546"", ""DFCTF9310"", ""DFDFU1164"", ""DFIRX1818"", ""DFMDU1576"", ""DFVRF7063"", ""DGKDK3415"", ""DHIBT9527"", ""DHSIJ5379"", ""DIFIV9884"", ""DIFPQ7419"", ""DITUY8368"", ""DIUZJ7853"", ""DIVZD0266"", ""DIWYY0447"", ""DJCYU2364"", ""DJKZD4256"", ""DJWGZ0445"", ""DKIJX6114"", ""DLVFF5341"", ""DLZBV6061"", ""DNBEB5545"", ""DNCCJ5144"", ""DPCUT7707"", ""DPQLM7176"", ""DQRVM2041"", ""DQVGW1846"", ""DRCSL7614"", ""DRHPF2920"", ""DSKEW3707"", ""DUSKD5383"", ""DUVHI0112"", ""DWBTT8209"", ""DWEIE9311"", ""DWMLU4849"", ""DWMUZ3935"", ""DXUQX7513"", ""DXXAJ4778"", ""DYLLV9237"", ""DZBHR9476"", ""DZBKX0961"", ""DZIEF7974""]",50,be5931eb30be415b
4,50,random,Random,17,4128695570,4254364744,"[""DAHAJ0678"", ""DATLR2184"", ""DAWAP1896"", ""DBIZF0451"", ""DBJPV1452"", ""DCIJQ7018"", ""DCZQF3538"", ""DDGHI0125"", ""DDHVZ6546"", ""DFAKZ8204"", ""DFCTF9310"", ""DFMDU1576"", ""DGDNA0617"", ""DGRCH4426"", ""DGZGL5338"", ""DHSIJ5379"", ""DIBVR6629"", ""DIFPQ7419"", ""DKNMF4367"", ""DKRXT7147"", ""DKTWP2892"", ""DKUAZ4434"", ""DKWDP4373"", ""DLNMW9381"", ""DLUKV4510"", ""DMKJB8675"", ""DMLRY2750"", ""DNBEB5545"", ""DPDDG5192"", ""DPMWW4120"", ""DQRVM2041"", ""DRJPX9457"", ""DRQFY3540"", ""DSMXS8409"", ""DSSQU9498"", ""DUBCZ6179"", ""DUIZW8642"", ""DUVHI0112"", ""DWBTT8209"", ""DWRMS8182"", ""DWTBM7891"", ""DWZPM1574"", ""DXUQX7513"", ""DYHTK6723"", ""DYSHC8669"", ""DYWWS0378"", ""DZBKX0961"", ""DZFFW4078"", ""DZIHS7092"", ""DZUWB2477""]",50,f19258bcbafca138
